country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",4/19/2024 21:00:00,27.33853,88.614099,PM2.5,19,30,23
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",4/19/2024 21:00:00,27.33853,88.614099,SO2,10,11,11
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",4/19/2024 21:00:00,17.540891,78.358528,PM10,84,152,118
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",4/19/2024 21:00:00,17.544899,78.486949,NO2,9,15,11
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",4/19/2024 21:00:00,17.37206,78.50864,SO2,5,11,9
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",4/19/2024 21:00:00,17.4559458,78.4332152,PM2.5,66,205,105
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",4/19/2024 21:00:00,17.4559458,78.4332152,CO,30,75,37
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",4/19/2024 21:00:00,17.417094,78.457437,OZONE,10,31,25
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",4/19/2024 21:00:00,17.349694,78.451437,NO2,9,35,26
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",4/19/2024 21:00:00,23.8175497,91.2726974,CO,10,23,17
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",4/19/2024 21:00:00,29.2124114,78.9611753,CO,10,54,24
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",4/19/2024 21:00:00,30.075911,78.2859547,PM2.5,31,156,57
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",4/19/2024 21:00:00,30.075911,78.2859547,OZONE,19,95,67
India,Assam,Guwahati,"IITG, Guwahati - PCBA",4/19/2024 21:00:00,26.2028636,91.70046436,PM2.5,31,298,86
India,Assam,Guwahati,"IITG, Guwahati - PCBA",4/19/2024 21:00:00,26.2028636,91.70046436,SO2,11,15,13
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",4/19/2024 21:00:00,26.10887,91.589544,PM10,67,253,117
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",4/19/2024 21:00:00,26.349082,92.68449,CO,38,63,48
India,Assam,Silchar,"Tarapur, Silchar - PCBA",4/19/2024 21:00:00,24.82827,92.79525,NO2,13,13,13
India,Assam,Silchar,"Tarapur, Silchar - PCBA",4/19/2024 21:00:00,24.82827,92.79525,SO2,3,20,11
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",4/19/2024 21:00:00,26.146529,87.454184,PM10,50,153,80
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB",4/19/2024 21:00:00,24.75746,84.366208,PM10,40,211,78
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",4/19/2024 21:00:00,25.251013,86.989001,OZONE,45,64,49
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",4/19/2024 21:00:00,25.265194,87.012947,PM2.5,88,293,178
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",4/19/2024 21:00:00,24.762518,84.982348,PM10,65,102,80
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",4/19/2024 21:00:00,24.762518,84.982348,NO2,18,107,59
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",4/19/2024 21:00:00,25.697189,85.2459,PM10,196,490,296
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB",4/19/2024 21:00:00,25.697189,85.2459,NO2,20,73,57
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB",4/19/2024 21:00:00,25.560083,87.553265,PM2.5,33,82,46
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",4/19/2024 21:00:00,26.0881305,87.93840336,NH3,9,10,9
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",4/19/2024 21:00:00,26.63086,84.90051,NO2,46,116,89
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",4/19/2024 21:00:00,26.63086,84.90051,SO2,1,13,4
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",4/19/2024 21:00:00,26.1209,85.3647,NO2,5,151,31
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",4/19/2024 21:00:00,25.586562,85.043586,PM10,144,230,181
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",4/19/2024 21:00:00,25.592539,85.227158,PM10,146,500,253
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",4/19/2024 21:00:00,25.592539,85.227158,NO2,18,22,20
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",4/19/2024 21:00:00,25.592539,85.227158,SO2,9,11,10
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",4/19/2024 21:00:00,25.599486,85.113666,NH3,5,10,7
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",4/19/2024 21:00:00,25.366336,87.117468,NO2,4,10,7
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",4/19/2024 21:00:00,25.0328,85.41948,NO2,18,22,19
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",4/19/2024 21:00:00,25.892357,86.590325,OZONE,7,57,36
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",4/19/2024 21:00:00,25.859655,85.77944,OZONE,9,13,10
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",4/19/2024 21:00:00,24.952822,84.002396,PM2.5,12,50,32
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",4/19/2024 21:00:00,24.952822,84.002396,SO2,17,23,21
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",4/19/2024 21:00:00,26.2271665,84.3570427,NO2,13,43,24
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",4/19/2024 21:00:00,21.194815,81.31477,PM2.5,38,87,61
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",4/19/2024 21:00:00,21.194815,81.31477,PM10,29,90,63
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",4/19/2024 21:00:00,21.224231,81.40835,PM2.5,20,286,100
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",4/19/2024 21:00:00,21.224231,81.40835,NO2,30,93,59
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",4/19/2024 21:00:00,21.224231,81.40835,CO,12,70,14
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",4/19/2024 21:00:00,21.258815,81.578979,OZONE,13,60,37
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",4/19/2024 21:00:00,21.237755,81.705301,PM10,37,84,57
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",4/19/2024 21:00:00,21.371751,81.664929,SO2,13,97,43
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",4/19/2024 21:00:00,28.695381,77.181665,SO2,21,40,27
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",4/19/2024 21:00:00,28.4706914,77.1099364,NO2,12,109,57
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",4/19/2024 21:00:00,28.4706914,77.1099364,OZONE,1,29,10
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",4/19/2024 21:00:00,28.7256504,77.2011573,PM10,113,446,191
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",4/19/2024 21:00:00,28.7256504,77.2011573,NO2,13,30,18
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",4/19/2024 21:00:00,28.5512005,77.2735737,OZONE,1,27,13
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",4/19/2024 21:00:00,28.656756,77.227234,SO2,10,52,32
India,Delhi,Delhi,"DTU, Delhi - CPCB",4/19/2024 21:00:00,28.7500499,77.1112615,PM2.5,69,331,169
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",4/19/2024 21:00:00,28.5710274,77.0719006,PM2.5,40,298,110
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",4/19/2024 21:00:00,28.5710274,77.0719006,CO,37,109,59
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",4/19/2024 21:00:00,28.6811736,77.3025234,PM10,112,216,161
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",4/19/2024 21:00:00,28.73282,77.170633,NO2,12,425,92
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",4/19/2024 21:00:00,28.611281,77.237738,NH3,6,10,8
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",4/19/2024 21:00:00,28.611281,77.237738,CO,24,103,42
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",4/19/2024 21:00:00,28.611281,77.237738,OZONE,2,93,59
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",4/19/2024 21:00:00,28.636429,77.201067,PM2.5,25,102,62
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",4/19/2024 21:00:00,28.636429,77.201067,PM10,84,174,122
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",4/19/2024 21:00:00,28.636429,77.201067,OZONE,1,54,22
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",4/19/2024 21:00:00,28.60909,77.0325413,CO,24,50,32
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",4/19/2024 21:00:00,28.6573814,77.1585447,OZONE,2,25,16
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",4/19/2024 21:00:00,28.623763,77.287209,PM2.5,27,123,72
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",4/19/2024 21:00:00,28.623763,77.287209,PM10,119,335,209
India,Delhi,Delhi,"Pusa, Delhi - IMD",4/19/2024 21:00:00,28.63611,77.173332,OZONE,2,28,20
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",4/19/2024 21:00:00,28.563262,77.186937,PM2.5,38,182,100
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",4/19/2024 21:00:00,28.6514781,77.1473105,OZONE,45,181,106
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",4/19/2024 21:00:00,28.5504249,77.2159377,OZONE,7,48,27
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",4/19/2024 21:00:00,28.531346,77.190156,PM2.5,35,113,64
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",4/19/2024 21:00:00,28.531346,77.190156,PM10,110,214,143
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",4/19/2024 21:00:00,28.699793,77.165453,PM10,140,361,221
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",4/19/2024 21:00:00,23.107969,72.574648,PM10,59,183,114
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",4/19/2024 21:00:00,23.002657,72.591912,PM10,53,266,93
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",4/19/2024 21:00:00,23.002657,72.591912,CO,8,101,62
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",4/19/2024 21:00:00,23.020509,72.579261,PM10,28,131,92
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",4/19/2024 21:00:00,23.020509,72.579261,NO2,41,47,44
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",4/19/2024 21:00:00,23.020509,72.579261,OZONE,8,30,22
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",4/19/2024 21:00:00,23.023389,72.515201,CO,26,34,34
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",4/19/2024 21:00:00,23.076793,72.627874,PM10,78,152,117
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",4/19/2024 21:00:00,21.613267,73.010555,SO2,8,60,23
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",4/19/2024 21:00:00,23.243639,72.68994,SO2,6,11,9
India,Gujarat,Surat,"Science Center, Surat - SMC",4/19/2024 21:00:00,21.170046,72.795405,NO2,27,47,39
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",4/19/2024 21:00:00,28.6701,76.9254,PM10,103,384,208
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",4/19/2024 21:00:00,28.6701,76.9254,OZONE,39,50,42
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",4/19/2024 21:00:00,28.806223,76.141105,PM2.5,81,183,100
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",4/19/2024 21:00:00,28.806223,76.141105,PM10,22,303,142
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",4/19/2024 21:00:00,28.806223,76.141105,CO,28,50,40
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",4/19/2024 21:00:00,28.593883,76.270653,PM2.5,98,221,161
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",4/19/2024 21:00:00,28.593883,76.270653,SO2,1,19,8
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",4/19/2024 21:00:00,28.39072,77.30059,NO2,2,15,9
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",4/19/2024 21:00:00,28.39072,77.30059,SO2,5,20,16
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",4/19/2024 21:00:00,28.376058,77.315741,PM10,78,330,209
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",4/19/2024 21:00:00,28.376058,77.315741,NO2,29,33,31
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",4/19/2024 21:00:00,28.376058,77.315741,CO,16,52,48
India,Haryana,Jind,"Police Lines, Jind - HSPCB",4/19/2024 21:00:00,29.307814,76.337619,OZONE,6,21,16
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",4/19/2024 21:00:00,29.8006,76.4155,NO2,24,26,25
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",4/19/2024 21:00:00,28.060249,76.113115,NH3,5,27,17
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",4/19/2024 21:00:00,28.1485564,77.3320667,CO,18,29,24
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",4/19/2024 21:00:00,29.497973,76.993331,CO,24,26,25
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",4/19/2024 21:00:00,29.497973,76.993331,OZONE,30,30,30
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",4/19/2024 21:00:00,28.52123,76.37138,OZONE,42,56,49
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",4/19/2024 21:00:00,29.0272,77.0621,PM10,16,161,88
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",4/19/2024 21:00:00,30.943887,76.801991,CO,10,28,12
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",4/19/2024 21:00:00,12.938539,77.5901,NO2,9,26,15
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",4/19/2024 21:00:00,13.0270199,77.494094,PM2.5,54,94,70
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",4/19/2024 21:00:00,13.0270199,77.494094,PM10,69,112,88
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",4/19/2024 21:00:00,12.990328,77.5431385,CO,4,56,25
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",4/19/2024 21:00:00,13.0246342,77.5080115,PM10,54,109,74
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",4/19/2024 21:00:00,12.917348,77.622813,CO,14,53,29
India,Karnataka,Bidar,"Naubad, Bidar - KSPCB",4/19/2024 21:00:00,17.930306,77.482194,PM2.5,67,152,85
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",4/19/2024 21:00:00,15.459706,75.008381,PM10,26,70,47
India,Karnataka,Hassan,"B.Katihalli, Hassan - KSPCB",4/19/2024 21:00:00,13.008556,76.125258,OZONE,4,23,9
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",4/19/2024 21:00:00,14.7918,75.3896,PM2.5,37,73,54
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",4/19/2024 21:00:00,15.34763,76.181767,SO2,27,28,28
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",4/19/2024 21:00:00,15.34763,76.181767,OZONE,44,92,81
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",4/19/2024 21:00:00,12.415911,75.73505,NO2,2,10,4
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",4/19/2024 21:00:00,13.377516,77.099072,OZONE,14,52,42
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",4/19/2024 21:00:00,16.802639,75.722694,PM2.5,26,31,30
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",4/19/2024 21:00:00,16.802639,75.722694,CO,24,124,124
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",4/19/2024 21:00:00,8.5637,76.8865,SO2,1,11,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",4/19/2024 21:00:00,8.5637,76.8865,CO,18,28,20
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",4/19/2024 21:00:00,8.5149093,76.9435879,OZONE,9,71,12
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",4/19/2024 21:00:00,23.264759,77.381568,PM2.5,17,55,33
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",4/19/2024 21:00:00,23.264759,77.381568,CO,22,55,38
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",4/19/2024 21:00:00,23.264759,77.381568,OZONE,29,87,73
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",4/19/2024 21:00:00,23.210494,77.425409,NH3,7,10,7
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",4/19/2024 21:00:00,23.233584,77.400574,OZONE,19,73,62
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",4/19/2024 21:00:00,26.203442,78.193251,PM10,39,162,101
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",4/19/2024 21:00:00,26.259242,78.216432,PM10,42,211,120
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",4/19/2024 21:00:00,26.259242,78.216432,CO,32,48,36
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",4/19/2024 21:00:00,26.200388,78.147714,CO,16,166,42
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",4/19/2024 21:00:00,22.7524,75.8872,SO2,28,40,32
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",4/19/2024 21:00:00,23.163174,79.973061,OZONE,7,104,77
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",4/19/2024 21:00:00,23.142888,79.916147,NH3,7,10,8
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",4/19/2024 21:00:00,23.142888,79.916147,SO2,5,11,8
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",4/19/2024 21:00:00,23.168606,79.932247,NO2,10,94,33
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",4/19/2024 21:00:00,23.10844,77.511428,NO2,12,71,30
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",4/19/2024 21:00:00,22.624758,75.675238,NO2,5,11,8
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",4/19/2024 21:00:00,22.624758,75.675238,SO2,10,15,13
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",4/19/2024 21:00:00,23.331731,75.045981,SO2,37,107,47
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",4/19/2024 21:00:00,23.8640158,78.80289321,PM2.5,10,48,24
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",4/19/2024 21:00:00,24.58434363,80.8549414,CO,26,115,41
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",4/19/2024 21:00:00,23.182719,75.768218,PM2.5,15,45,27
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",4/19/2024 21:00:00,23.182719,75.768218,PM10,52,115,75
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",4/19/2024 21:00:00,23.182719,75.768218,NO2,9,54,22
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",4/19/2024 21:00:00,23.182719,75.768218,CO,10,40,25
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",4/19/2024 21:00:00,19.10122,74.73339,SO2,16,22,18
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",4/19/2024 21:00:00,19.10122,74.73339,OZONE,4,144,102
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",4/19/2024 21:00:00,19.87562,75.38731,SO2,9,29,14
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",4/19/2024 21:00:00,19.8389439,75.244448,NO2,41,71,45
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",4/19/2024 21:00:00,19.863756,75.321188,PM2.5,39,93,65
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",4/19/2024 21:00:00,19.863756,75.321188,PM10,47,257,102
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",4/19/2024 21:00:00,19.16485,73.23409,PM2.5,77,171,128
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",4/19/2024 21:00:00,19.786089,72.757971,SO2,1,47,18
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",4/19/2024 21:00:00,19.9629,79.298714,PM2.5,47,203,97
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",4/19/2024 21:00:00,20.918946,74.776388,SO2,15,21,17
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",4/19/2024 21:00:00,21.001264,75.565602,PM10,99,182,129
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",4/19/2024 21:00:00,21.001264,75.565602,NH3,8,24,13
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",4/19/2024 21:00:00,16.6870449,74.2505872,PM2.5,16,150,77
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",4/19/2024 21:00:00,16.6870449,74.2505872,PM10,38,134,95
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",4/19/2024 21:00:00,16.6870449,74.2505872,OZONE,23,132,90
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",4/19/2024 21:00:00,18.39963,76.57452,SO2,1,10,5
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",4/19/2024 21:00:00,18.1023399,73.4783687,CO,10,40,13
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",4/19/2024 21:00:00,20.555712,74.529236,PM10,78,180,125
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",4/19/2024 21:00:00,20.555712,74.529236,CO,19,46,25
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",4/19/2024 21:00:00,19.23241,72.86895,PM10,57,102,76
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",4/19/2024 21:00:00,19.2243333,72.8658113,NO2,8,22,13
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",4/19/2024 21:00:00,18.9767,72.838,PM10,35,52,42
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",4/19/2024 21:00:00,18.91,72.82,PM2.5,18,194,52
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",4/19/2024 21:00:00,19.083694,72.920967,NO2,1,19,10
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",4/19/2024 21:00:00,19.083694,72.920967,CO,4,43,13
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",4/19/2024 21:00:00,19.083694,72.920967,OZONE,1,30,20
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",4/19/2024 21:00:00,18.96702,72.84214,CO,8,74,52
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",4/19/2024 21:00:00,19.1878657,72.8304069,PM10,39,64,49
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",4/19/2024 21:00:00,18.897756,72.81332,OZONE,57,92,74
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",4/19/2024 21:00:00,19.000084,72.85673,OZONE,8,44,31
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",4/19/2024 21:00:00,19.060498,72.923356,SO2,2,29,9
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",4/19/2024 21:00:00,19.10861,72.83622,NO2,7,19,11
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",4/19/2024 21:00:00,18.9936162,72.8128113,PM10,57,120,97
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",4/19/2024 21:00:00,18.9936162,72.8128113,NO2,15,15,15
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",4/19/2024 21:00:00,18.9936162,72.8128113,CO,28,29,28
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",4/19/2024 21:00:00,21.121801,79.04952,OZONE,4,133,87
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",4/19/2024 21:00:00,20.021503,73.813844,NO2,8,35,19
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",4/19/2024 21:00:00,20.021503,73.813844,SO2,2,13,9
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",4/19/2024 21:00:00,19.95022,73.73148,CO,2,50,8
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",4/19/2024 21:00:00,19.9591346,73.7788008,PM10,65,120,85
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",4/19/2024 21:00:00,19.090337,73.014232,PM2.5,12,83,56
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",4/19/2024 21:00:00,19.008751,73.01662,PM2.5,53,85,69
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",4/19/2024 21:00:00,19.02579,73.10297,NH3,1,10,3
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB",4/19/2024 21:00:00,19.265594,76.761463,PM10,61,428,150
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",4/19/2024 21:00:00,18.59051,73.77946,NO2,42,73,58
